sym,wt_fc,ko_fc
C3,0.2740550859517512,1.9879679839036477
C330007P06Rik,-0.3439610338603458,-0.007529474757745902
C330018D20Rik,0.013495906615599296,-0.10221220304094558
C330021F23Rik,-0.12496266528765254,-0.026335638986886067
C3ar1,0.09308159306980457,1.1720119725002789
C4b,0.6416396811274314,2.2261902999758068
C4bp,-1.0333303122080044,-1.9049909672576213
C530008M17Rik,0.7842553871647011,0.3620666750228292
C5ar1,0.28151590840890606,0.9794516802309499
C5ar2,-0.36389817847109285,1.1108100473298048
C6,-0.4303635001439723,2.641699269938922
C7,0.0,-0.2152727868316063
C77080,-0.1392033755955806,-1.190078787196768
C87414,0.6489768881051818,0.0
C87436,-0.16208094222820257,0.09693174571832586
C87499,0.0,0.0
C87977,0.0,0.0
C8a,-0.44678382169875286,0.0
C8b,0.0,0.0
C8g,-0.5202136374031783,-0.003096698640026041
C9,0.0,0.0
C920008G01Rik,0.0,0.0
C9orf72,-0.403311910889391,0.39720417195048263
CAAA01077340.1,0.0,0.0
CK137956,0.19351997010439442,-1.2058762916080177
CN725425,0.6953110130231894,0.0
CT867961.1,0.0,0.0
CT868697.1,0.0,0.0
CU019598.1,0.0,0.0
Caap1,0.6083998644683364,-0.49634434169339325
Cab39,0.4007898660438709,-0.7777859193746046
Cab39l,0.2638084665194871,0.1040886653560289
Cabcoco1,0.36186260150605154,-1.2528498697837773
Cabin1,-0.37791460850876213,0.6114913472712686
Cables1,0.008968638195224088,0.22836476720275556
Cables2,-0.1629527895271936,-1.2033514617967782
Cabp1,0.07568581616331738,-0.6973811842533699
Cabp2,0.2585935799691734,-1.4925157267941476
Cabp4,0.5494310248524243,-1.189526215695297
Cabp5,0.48769098683757406,-0.5747544777551337
Cabp7,0.33678946410821853,-1.3460900382623313
Cabs1,0.0,0.0
Cabyr,0.5442286788111792,-1.2254274660709683
Cacfd1,0.19276434604408266,0.34727145990723507
Cachd1,0.6121684348233787,-0.002439642473204273
Cacna1a,0.9137447957504348,-0.3045361058453402
Cacna1b,-0.5158357306147474,-0.016348588233086936
Cacna1c,-0.09489087941308139,-1.3185840395594521
Cacna1d,-0.2250046943396793,-0.20807549291615146
Cacna1e,-0.7409844744793004,-0.3695750771105626
Cacna1f,0.08142064596236942,-0.9390516613290121
Cacna1g,-0.017152509686612305,-1.86547258412096
Cacna1h,0.3477185270048615,-1.1427574386631978
Cacna1i,-0.947087229266689,-0.12641068918017062
Cacna1s,0.4660068343618491,0.12584697782437626
Cacna2d1,-0.02277242726250961,0.17124108127911697
Cacna2d2,0.21180948365437313,-1.2138779990012498
Cacna2d3,0.6678416564813627,-0.7886027913007894
Cacna2d4,0.06526947997623722,-1.0653547808563282
Cacnb1,-0.5171031801055515,-0.24003848880412537
Cacnb2,-0.011509953288010522,-0.753338900254672
Cacnb3,-0.6463250584364975,-0.18321121279158348
Cacnb4,-0.6042949096439809,-0.12067380978198194
Cacng1,0.07780921960705567,-0.2218593794753994
Cacng2,-0.7678494860633212,-0.15723897991936653
Cacng3,-1.0789452408730185,-0.5050951430552448
Cacng4,0.4245509188259762,-1.5603901673626854
Cacng5,-0.7726241408202128,-0.5269060117418274
Cacng6,0.0,0.0
Cacng7,-1.0265752288225962,-0.5376019746399514
Cacng8,0.11241580377981641,0.5926077889622224
Cactin,-0.16604869898677954,0.6553147968040047
Cacul1,0.2034261973312912,0.29013859440729917
Cacybp,0.15977974713581133,-0.3737272633965052
Cad,-0.48530107291177416,0.10982505123039665
Cadm1,-0.35027795823623364,-0.2212792831128727
Cadm2,0.9235572353447346,-1.7364261479645187
Cadm3,-0.4337936917418137,-0.9914976537176532
Cadm4,0.5958166236904012,-0.37366730440507556
Cadps,-0.18840639519970814,-1.0605140471238315
Cadps2,-0.4549095943164101,-1.1491321777539536
Cage1,-0.8144544346093374,-0.5810090502929572
Calb1,-0.6127341201513286,-0.020129469779588405
Calb2,0.044821760723312565,-0.634173975852077
Calca,2.3710281180796464,0.9838764358515686
Calcb,0.6103283569546322,-0.9471933600591128
Calcoco1,-0.45837195546261356,-0.3594799766532031
Calcoco2,0.0,0.400578209308994
Calcr,1.818916400072979,0.6031149566989544
Calcrl,-0.4730183987057899,0.5597662659477649
Cald1,1.346534660683945,-1.161411526117945
Calhm1,0.0,0.0
Calhm2,-0.10225054390690502,0.8539741984366973
Calhm3,-0.3567848041086102,0.0
Calhm4,0.0,0.0
Calhm5,-1.1654407548204642,-2.09769509399562
Calhm6,0.055097268177371816,0.7472999058971341
Calm1,-0.0032602960839192008,-0.01793472433325327
Calm2,-0.250435714512367,0.02157902746240481
Calm3,-0.2564529672532867,-0.3586605871998003
Calm4,0.0,0.0
Calm5,0.0,0.25325806877877893
Calml3,1.3266320892129466,-2.6035799163587265
Calml4,0.020278293953315263,-1.7839929153828722
Caln1,0.11093988243323949,-0.43056138777638076
Calr,-0.16829831974924936,0.5367780212924238
Calr3,0.5718221276187778,0.6715959865857322
Calr4,0.36425402596335266,-2.2213786177062245
Calu,-0.23853758781755907,0.10441127265875494
Caly,-0.5035689181668239,-0.4061649166370067
Camk1,-0.4757377315284437,1.1236613489900265
Camk1d,-0.29943799143267924,0.8879813573147608
Camk1g,-0.48424316827243086,-0.9454947441230575
Camk2a,-0.9003697771363193,-0.023554072209012844
Camk2b,-0.26721454825595714,-0.5819264131835045
Camk2d,-0.015963583048083763,-0.10443032742276515
Camk2g,0.22335799858241145,-0.24339063115800919
Camk2n1,0.35727365522609844,-0.08962513385083781
Camk2n2,0.8777385229790031,-1.474967293004413
Camk4,-1.4487300194511157,-0.9375679213229065
Camkk1,-0.2729283829112692,-0.31567738779227383
Camkk2,-0.11569802446147293,0.4947358270933453
Camkmt,0.1356083302709532,-0.2516476236644287
Camkv,-0.9836590794789615,-0.4981115465552026
Caml,0.0936888887975389,-0.37018590979017674
Camp,0.0,-1.207720506991138
Camsap1,-0.2556230218442135,-0.7866657184950636
Camsap2,0.17942707061850882,-1.2940135294814095
Camsap3,0.0802502285813862,-0.6382832936551388
Camta1,0.009904909740351187,-0.18332966803973427
Camta2,-0.4695778458235811,0.1048839743982608
Cand1,-0.5331208250271438,0.4860228813064822
Cand2,-0.2165391108261172,6.02565487710649e-05
Cant1,-0.5342244217267211,0.206576301887063
Canx,-0.13486877300889333,0.6535589042714225
Cap1,-0.17257867621148648,0.8989362204159299
Cap2,0.39919961955733996,0.3639359857952389
Capg,0.22877584043214405,1.154671069420992
Capn1,-0.41639754448661126,0.9750693627551081
Capn10,-0.05659187785098041,-0.14833144637980666
Capn11,-1.8602536061673245,0.8025088016877744
Capn12,0.8844836981537751,-1.1316174802742334
Capn13,0.22888442284205604,0.0
Capn15,-0.37890018354289445,-0.7236728796508132
Capn2,1.188456045380926,0.33814404991214
Capn3,-0.6364235587443243,1.1756249301890183
Capn5,-0.5383687915747437,-1.3422001610673995
Capn6,-0.3140336577200564,-3.8874950131565855
Capn7,-0.4747540638981871,0.37052807493626894
Capn8,0.1194969482422924,0.0
Capn9,0.6489768881051818,0.0
Capns1,0.49816789694361674,0.23800071305917214
Capns2,-1.8672835002012311,0.5094641199979972
Caprin1,-0.42765978749102374,0.7794370240925392
Caprin2,1.0885131263270642,-0.937484362141979
Caps2,0.7523589812432379,-1.097321206280375
Capsl,1.031100836359781,-0.11845761730786908
Capza1,-0.3986072230893125,0.9286495316261938
Capza2,-0.3894989144990859,0.987085913060108
Capza3,0.6748867181163857,0.742593407954928
Capzb,-0.44255700207938453,0.743610867534823
Car1,0.2525493049906953,-0.5190358266168631
Car10,0.07349434993383497,-0.8701197573357788
Car11,-0.35526744987454606,-0.4515093677161559
Car12,0.6932833201237445,-7.387432531991351
Car13,0.7295652822850842,-0.5061727991837968
Car14,0.5385598608585322,-1.4445457112805293
Car15,-0.6769447899723144,-1.7632034936783558
Car2,-0.009173320212461533,-0.6210328270544245
Car3,-0.8302849336172455,-1.9643500965048384
Car4,0.35107617878755004,-0.5424920564665401
Car5a,0.3834495609875179,-0.7453559946008483
Car5b,0.7468418859377461,-1.5609086012622928
Car6,2.5846171692850914,0.0
Car7,0.2803318448405605,-0.1919093132630154
Car8,0.6949285214786709,-0.611811377566708
Car9,1.6373818549855903,1.4913564897214266
Card10,-0.33694261500436173,0.08178213583447835
Card11,0.4425367967204963,-1.045009897967108
Card14,0.48663588694560433,-0.7450368869484874
Card19,0.037868002699671166,0.5704944130439937
Card6,-0.5055320909523324,0.764745828634716
Card9,-0.6920934542224835,1.027777723879952
Carf,-0.7589043233243356,0.08932127630857778
Carhsp1,-0.03858675510900156,1.0082415829821763
Carlr,-0.22154292407881304,-0.2511233056775106
Carm1,0.6183448862475842,-0.9116502889233269
Carmil1,0.06779030134989306,0.00640007387785424
Carmil2,-1.0817074031755425,-0.3652400396135489
Carmil3,-0.22609776407521842,-1.9998178944094098
Carnmt1,1.0649748220304547,-0.4047719142944217
Carns1,-0.6582545746889918,-1.0460756691636481
Cars,-0.07372644269704409,0.09383965953735895
Cars2,0.6641907166576351,0.24303000476700376
Cartpt,-0.31043426953777953,-0.9774581756973681
Casc1,0.7442369959378929,0.6953772596257499
Casc3,0.2773188419504944,0.19006985002869037
Casc4,0.755088624018299,-0.6526569386627727
Casd1,-0.29365701103320774,-0.7493660490120444
Cask,-0.3450787469816401,0.29507528254426774
Caskin1,-0.368922936353548,-1.551187436194013
Caskin2,-0.07962369731853691,-1.6645863237290612
Casp1,-0.007683709853566256,1.1437497438012816
Casp12,1.3200234231277408,2.325108696455361
Casp14,0.0,0.0
Casp2,-0.47009009395358525,0.4576348815678912
Casp3,-0.42835612076315854,0.19363476379390576
Casp4,-0.33411690701927377,0.9970927815150343
Casp6,-0.5051759620821716,0.5766193271729927
Casp7,0.07786520634590666,-0.29182017403624094
Casp8,-0.3296515670435234,0.9918766975996789
Casp8ap2,-0.27549681002546045,-0.10355665421371008
Casp9,-0.3274301972611866,0.5293384914519699
Casq1,1.1928140230747002,-0.4187615118088961
Casq2,1.1517308843460814,-2.1286492993685604
Casr,1.3770778956859613,-0.7282243797812842
Cass4,0.1480791539567914,-0.0060183139841072375
Cast,-0.23952270776022466,0.7760590368974718
Castor1,-0.21500036555470992,0.8581896670667586
Castor2,-0.8640719023323111,-0.11061742664273311
Casz1,0.557914145575765,-1.553115982642625
Cat,-0.36522655251208924,0.5246261245906947
Catip,-0.07012145915756118,0.2645202793587176
Catsper1,0.0,0.0
Catsper2,0.26589963210415846,-2.1763629631775356
Catsper3,0.8208726387002941,1.186759526522681
Catsper4,0.08848319712588282,-2.5180896030951097
Catsperb,0.0,0.0
Catsperd,1.0248182930135474,-2.996303492995225
Catspere1,0.0,0.0
Catspere2,-0.4354475286793775,-0.589288777288731
Catsperg1,-2.2079343077161546,-0.8145439323375778
Catsperg2,0.0,0.0
Catsperz,-0.7676433608646116,-2.705577757282282
Cav1,1.513072198925446,-0.6825246149315287
Cav2,0.8972139353250839,-0.35779345621278225
Cav3,-0.7992683216397618,-1.0987314714063625
Cavin1,1.2161205273624862,-0.4754580806144446
Cavin2,0.3957409599135424,-2.227461709387299
Cavin3,0.23021927681797383,0.016049990356187926
Cavin4,-0.12530880150632628,-0.6801283551267265
Cbarp,0.8602380923371653,-0.6577445801191235
Cbfa2t2,-0.0454151003865384,-0.40117819401499943
Cbfa2t3,0.6240592062745236,0.0061310287808318265
Cbfb,0.24525409117506847,0.6663025114469576
Cbl,-0.39651707592657104,0.6809443498021857
Cblb,-0.2558124001845936,0.13417216200546278
Cblc,0.4678442022770503,-1.5666461965798315
Cblif,0.0,0.0
Cbll1,-0.008127695584491335,0.1920827552966049
Cbln1,0.5052358960080428,-0.326732623243827
Cbln2,-2.092579384128671,1.7437037036299508
Cbln3,0.41376434037708965,-0.4604494347773729
Cbln4,-0.21252835282345117,-1.015485595615595
Cbr1,-0.2865763860265371,-0.18736924257103027
Cbr2,-1.1018608152497649,-0.4133142127903682
Cbr3,0.03341027304021971,1.0685276018744192
Cbr4,-0.008944008670123793,0.13225524967773694
Cbs,0.8148235604560803,-0.47621660656005904
Cbwd1,0.4463395894623483,-0.9426177898454045
Cbx1,0.22195667571847189,0.06337980926348585
Cbx2,-1.0932528000143131,-0.2366093207241553
Cbx3,0.14007369955589333,-0.29873004527154734
Cbx4,0.042116335404093874,-1.2594124263208366
Cbx5,-0.2991216113409827,-0.0978491445248153
Cbx6,-0.8157330987229283,-0.3670499960588156
Cbx7,0.8843790915437566,-1.171812665035997
Cbx8,-0.34531515145646097,-0.1609812368309509
Cby1,0.06422554381981982,-0.5221170364213137
Cby3,0.45922967172757323,-1.6824350399394246
Cc2d1a,-0.32880086529675445,-0.07630865715956858
Cc2d1b,-0.13537546546986512,0.39862654167230005
Cc2d2a,-0.32644949366613574,-1.2060504353329327
Cc2d2b,0.5881379987442473,-0.42811183242342066
Ccar1,-0.5144501680669595,-0.23884779385168642
Ccar2,-0.5257929032709328,-0.08287027747908127
Ccbe1,0.4762279909935492,-3.499242962221907
Cccd201,1.0544396154438078,-1.3039383224085284
Ccdc102a,0.5456118194744137,1.4736006002647395
Ccdc103,1.3686768172711874,-0.5926912155848942
Ccdc105,-0.060793264102565026,-1.1135847317282832
Ccdc106,-0.3033764490908304,-0.31556346193847773
Ccdc107,0.45993552740264754,-0.31983202058722426
Ccdc110,0.19657813728856588,-0.44656908196376366
Ccdc112,0.5680516562643572,0.5845377865668757
Ccdc113,0.8078841284156058,-1.2249215303242984
Ccdc114,0.5483264176868285,-0.11922174167007249
Ccdc115,0.12132300615248504,0.04624650399951413
Ccdc116,0.4746564256773178,-1.6575256281245139
Ccdc117,0.75575144258036,-0.6429780240153873
Ccdc12,-0.057378377971332384,0.17971967068820227
Ccdc120,-1.0346168152874355,-1.3569070137798889
Ccdc121,-0.4196480460121148,0.6554494477255334
Ccdc122,0.15053748751777718,-0.15748804910016112
Ccdc124,0.2819447213301469,-0.1472683212045709
Ccdc125,-0.0022387649032884482,0.8962270961524865
Ccdc126,0.20582011459771365,-0.6875382592129426
Ccdc127,-0.3872228446184298,0.2612834888883633
Ccdc13,1.6951297708202797,-2.3150504746993295
Ccdc130,0.0388366663863291,0.47716469375737347
Ccdc134,-0.0047553579270456225,-0.0054306509441737205
Ccdc136,1.1091570002409163,-1.1162725536470788
Ccdc137,0.14423026166719133,-0.2032024971923203
Ccdc138,0.03150452718848662,-0.7421955604726493
Ccdc14,0.03275013926513104,0.11100516484896872
Ccdc141,0.5677657357522907,-1.186928608284882
Ccdc142,0.2293884861366431,0.48931172397744405
Ccdc144b,0.812094747785463,-0.2619029411189864
Ccdc146,0.7065876569804306,1.5226151114228426
Ccdc148,0.7656611904839963,-0.9037194989149899
Ccdc149,0.011696488087406642,-1.1838278112491416
Ccdc15,0.4878887732761852,0.46912864382621855
Ccdc150,1.0745081492141426,-1.3297724211478732
Ccdc151,-1.0582273661736816,-1.0212729999190238
Ccdc152,-0.3852107107942411,1.9080448880117031
Ccdc153,0.0,0.0
Ccdc154,0.0,-0.4569204579033296
Ccdc155,0.38853890609549424,-2.4023752795048563
Ccdc157,-0.41521435100514736,-0.1878580650228745
Ccdc158,-1.5830847824578795,-1.9055216027909028
Ccdc159,-0.1918582307071679,-1.639937217124869
Ccdc160,-0.3009041213758743,-1.2231854526948527
Ccdc162,1.0272078289187192,0.05864938119690999
Ccdc163,-0.5263170829504,-0.13000680707951418
Ccdc166,0.019858301165040615,0.009187214196407112
Ccdc167,0.10043315579846457,-0.05508430586074908
Ccdc169,0.9034033110892434,0.6341902664134733
Ccdc17,-0.05018341155731143,-0.039555291124695025
Ccdc170,-1.9858980384313392,-0.884428092947912
Ccdc171,0.5836865604910821,-0.11453563964373092
Ccdc172,0.6200651260325509,-0.6868404649911545
Ccdc173,0.8953723709946741,-0.5401523133528734
Ccdc174,-0.07175058205275242,0.021590351025473353
Ccdc175,0.06500823667814792,0.034829130466714986
Ccdc177,1.3852974383757646,-1.8031434083563802
Ccdc178,0.23452371786357948,0.0
Ccdc18,-1.3979445063155418,-1.4152425093371201
Ccdc180,0.8042150205056897,-0.9207638862157594
Ccdc181,0.3394704481822277,-0.20099311830289857
Ccdc182,0.0,0.0
Ccdc183,0.5231633858597864,-0.8920469804826775
Ccdc184,-0.9267739228037284,-0.017810124858243626
Ccdc185,0.0,0.0
Ccdc186,-0.11160638755177033,-0.05652632430145843
Ccdc187,-3.7421432807859847,-0.6949428703042281
Ccdc188,0.0,0.0
Ccdc189,0.34649420208921633,-1.8600710638533071
Ccdc190,0.4183636864206829,-0.2152727868316063
Ccdc191,0.44763498911401634,-0.559257657246067
Ccdc192,0.2381146214355523,-1.546545584454464
Ccdc194,1.9606610623021705,0.0
Ccdc22,-0.5493479678934072,0.4831458364474237
Ccdc24,0.011306470127872004,-0.9952206235010195
Ccdc25,0.11774921750333256,-0.08265113212328501
Ccdc27,0.021060380578297455,-0.858567848763059
Ccdc28a,-0.529872848516721,-0.7513523510639963
Ccdc28b,-0.5236923328181522,-0.20725279828256582
Ccdc3,0.36845953641165563,-2.436812192545186
Ccdc30,0.09238009553108739,-1.4142179031839257
Ccdc32,-0.12367344728004426,-0.3433884928254862
Ccdc33,0.07515109079028992,-2.6447945696900397
Ccdc34,0.6738630067815787,-0.6538243108201769
Ccdc36,-0.9918009223635869,2.0539746332862183
Ccdc38,0.06468230522221452,-0.7855072164895294
Ccdc39,-0.5780821439400023,-0.7777010823295338
Ccdc40,-1.3075423365368186,-1.2353483375919843
Ccdc42,-0.6684282267481674,-0.916070889550666
Ccdc43,-0.2614186874619566,0.7066571791218532
Ccdc47,-0.3289532430504529,0.16882398100193186
Ccdc50,-0.5289149855183783,1.0795318551596083
Ccdc51,0.10673018646806653,0.011783454455072118
Ccdc54,0.0,0.0
Ccdc57,-0.5708190535249109,-1.1222647451504253
Ccdc58,0.6116582210779988,0.212392485694191
Ccdc59,0.49020364773035574,-0.10576941229754766
Ccdc6,0.3779295957772444,-0.01181155695550018
Ccdc60,-0.08356682816330174,-2.094264872051643
Ccdc61,0.1418799234672381,0.43235092522659535
Ccdc62,0.20742332281833598,0.03939195489682401
Ccdc63,0.6248682912808956,-1.2459591135993824
Ccdc65,-0.755420774817332,-0.5232817594106329
Ccdc66,-0.33906457639258925,-0.4502938148171012
Ccdc68,0.49984656810116856,-0.6285606987324166
Ccdc69,-0.05452621977772232,-1.0453676441705424
Ccdc70,0.0,0.0
Ccdc71,-0.021405353737311117,0.633614746170899
Ccdc71l,1.4976645793900296,0.1452140963379236
Ccdc73,0.2062537514622962,-0.45813495792694336
Ccdc74a,-1.522773591005541,-3.762643903000782
Ccdc77,0.11061196627829517,-0.3451441964725035
Ccdc78,-0.038630141857570965,-0.015427390786088568
Ccdc7a,-0.44456710590874715,-0.46003378712518933
Ccdc7b,-0.683684886422619,-1.38906387642153
Ccdc8,-0.6641620520222364,-0.4056651363466006
Ccdc80,-1.5448397337061053,-1.2895551653788804
Ccdc81,-1.0321379679222256,-0.8502516466075858
Ccdc82,0.021266879461563803,0.10349716410489762
Ccdc83,0.0,0.0
Ccdc84,-0.11859467753602093,0.13161425620008416
Ccdc85a,-1.725511378300121,-0.5891437895274496
Ccdc85b,0.10411418905108327,0.23696146290300568
Ccdc85c,1.4314988382736757,-1.048771403083295
Ccdc86,0.2882097499278782,0.7114338862285461
Ccdc87,-1.6810590901151672,-3.6328381882517355
Ccdc88a,0.8347772527317687,-0.0699035201211391
Ccdc88b,-0.4170447333268186,0.46085332989653516
Ccdc88c,0.1613693714868356,-0.7147019462452509
Ccdc89,1.7562178902099488,-3.1955804996358848
Ccdc9,-0.1573502157363844,0.2658178376279441
Ccdc90b,0.3095641159745366,-0.01787307551284556
Ccdc91,-0.35379489108361994,-0.08547023595130554
Ccdc92,1.025223791633227,0.03455786101357905
Ccdc92b,1.7175055338642249,-1.299806014316455
Ccdc93,-0.1407547691202211,0.6251284877169123
Ccdc96,-0.6325826996516772,-0.6124653543266803
Ccdc97,-0.21461705454547086,0.10482765406968575
Ccdc9b,0.5931263259741675,-0.7984468525475883
Ccer1,0.0,0.0
Ccer2,1.905736287161108,-0.9452956517135211
Cchcr1,-0.19709314150080015,0.2201953775562826
Ccin,0.0,0.0
Cck,-1.125139429460055,0.41249884235294765
Cckar,1.4602907725621246,0.07703724063125539
Cckbr,0.4559843018149463,-0.2860646661610451
Ccl1,0.0,0.0
Ccl11,1.1192659459128784,-0.908931699106119
Ccl12,0.6598184092559745,2.0331788388642433
Ccl17,0.6494304123180172,0.6330176977430519
Ccl19,1.5686519955248697,-1.7505882128592827
Ccl2,0.8436744827733396,2.2950828477212575
Ccl20,0.0,0.0
Ccl21a,1.380801658401821,-1.663126169769582
Ccl21b,0.0,0.0
Ccl22,-1.3910013198824487,2.004038340199578
Ccl24,-1.7563142095447466,-0.4598030803154671
Ccl25,0.06320423506409334,-0.41071109049915755
Ccl26,0.0,0.0
Ccl27a,0.5341011210315703,-0.7149026701294714
Ccl28,2.264492460134531,-1.505143389763815
Ccl3,-0.018602894288861194,1.2429491766367695
Ccl4,0.29378779799019483,1.817357011507653
Ccl5,-0.7650270287390892,2.142831081010936
Ccl6,-0.2336978598998094,0.8995147772964103
Ccl7,0.9475871200660357,1.6738761543228344
Ccl8,1.7033494742357491,2.465104495459903
Ccl9,-0.5816652483506388,1.5636018286301088
Ccm2,-0.025974575483337148,0.4420842062640524
Ccm2l,-0.18065755001527517,0.07677280398092545
Ccn1,0.6122519159732782,-1.2059275042871986
Ccn2,0.4961756739002361,-0.9558704212322402
Ccn3,-0.6648742427536904,0.0
Ccn4,0.1050890675955003,-1.124640089254756
Ccn5,3.596253719776951,-0.09832966250951869
Ccn6,1.6992344442977392,-2.198600115642142
Ccna1,-0.46409139838539204,0.6514012050275544
Ccna2,0.41304835277278773,-0.340153782670205
Ccnb1,-0.11084490870796682,-0.9940591486557766
Ccnb1ip1,0.7099170870600979,-1.0314166637549813
Ccnb2,-0.37226608424823393,1.50433115998983
Ccnb3,-0.3567848041086102,0.39733753613432565
Ccnc,0.30964065683368247,-0.03208619719981165
Ccnd1,0.4719875357971155,0.7482731661178939
Ccnd2,1.3309429625404299,0.5413451804531846
Ccnd3,0.208251549775472,-0.27804956043492624
Ccndbp1,0.15737480617175592,-0.6015467861246648
Ccne1,-1.52855335481692,-1.245092915451003
Ccne2,0.2090964926749459,-0.11364152663427962
Ccnf,-0.4943395566511306,-1.173600138641099
Ccng1,-0.046139206071103445,0.19969896594843384
Ccng2,-0.4153943394464097,1.0158485723813158
Ccnh,-0.024979019784618472,0.25137103657126225
Ccni,-0.01647945208496715,0.6667845906310248
Ccnj,0.38359651287111873,0.144019216718962
Ccnjl,1.5005068491382563,-0.15651283117567072
Ccnk,0.8830713230388261,0.0598940604467435
Ccnl1,0.3141937886548991,-0.3078513861600829
Ccnl2,-0.025672428385549395,0.11716652640996728
Ccno,0.09412645221820615,-1.093681620784582
Ccnq,0.43286859650733334,-0.017784570267998845
Ccnt1,-0.08982389648293498,-0.47501378693747753
Ccnt2,-0.22859261921251672,0.11032794883760921
Ccny,1.009809273510248,-0.7993564496997436
Ccnyl1,0.58915360405254,-1.3928154690979913
Ccp110,-0.3241945000531494,-0.34261788362131895
Ccpg1,-0.3580390620881406,0.3810347332833359
Ccpg1os,0.6618859350346851,-0.69840275893874
Ccr1,-0.05032532975804038,0.9069527402967275
Ccr10,-0.6977454415636988,-0.7989826105575193
Ccr1l1,0.7971797274258376,0.7675636924940363
Ccr2,0.6773089391801594,4.297796651324252
Ccr3,-1.5646352422697722,0.922573231021691
Ccr4,0.0,-0.04537906863204494
Ccr5,-0.4043743782147988,1.1805113799137974
Ccr6,1.2682046540174507,0.5247802841555922
Ccr7,0.7251397147800653,-1.4483626593534524
Ccr8,-0.2157296162909558,0.4945670573698504
Ccr9,0.8937257814876789,-1.5295746710160136
Ccrl2,0.17105852825637058,0.8599854734577796
Ccs,-0.2917690421938186,0.005670796966992242
Ccsap,0.346709472183762,0.1175883919904015
Ccser1,0.18431019905135315,-0.5266603007194215
Ccser2,0.13073936309388934,-0.5551061957988708
Cct2,-0.16030379059823296,0.16266671351943174
Cct3,0.04463050987256878,0.11462707122048066
Cct4,-0.024772055288858397,0.10580140580122332
Cct5,-0.05536419184885055,-0.017885727673741414
Cct6a,0.19218802568787297,-0.06319679483668672
Cct6b,-0.7486615997644464,-1.8155959391977743
Cct7,-0.05268028052253193,-0.019996248808119788
Cct8,-0.2698596092128156,0.39286628448049754
Cct8l1,0.4499574244787121,-0.5835986013263491
Ccz1,-0.003353956092091437,0.30333391891019446
Cd101,-0.756994533837597,1.751735428147403
Cd109,1.4721742268014677,-0.25468291341269955
Cd14,-0.09397457633631845,0.9219685257792047
Cd151,0.0363121712909944,-0.4648702157719846
Cd160,-0.36308551172281067,-1.8722219265674664
Cd163,0.13554876281444095,0.2853198570456801
Cd163l1,0.2956370359742702,-0.2152727868316063
Cd164,-0.08803854063550531,0.5936143288166491
Cd164l2,-0.5404188586859576,-0.23923849835417021
Cd177,3.330671384174856,0.8331846747959788
Cd180,0.023279539440641983,0.8698002983440496
Cd19,-1.6516566587391888,0.11611225702400718
Cd1d1,-1.0202443608838232,0.7153781049840786
Cd2,0.5239737262892792,-1.9227830413577436
Cd200,0.011654730195854057,-0.6957140658602992
Cd200r1,-0.6423633480444364,0.7165232394170182
Cd200r2,0.0,-0.2218593794753994
Cd200r3,0.6134157855684634,-1.0030015923504623
Cd200r4,0.6822872003015181,0.7500883454466418
Cd207,1.672174421171632,-0.21283904559181435
Cd209a,0.34396606136064634,1.4424419342375607
Cd209b,-1.3473782521696536,0.0
Cd209c,0.5585941905771676,-0.6053796407668868
Cd209d,0.8216870535417651,0.12014070057217108
Cd209e,-1.1474459117074416,0.0
Cd209f,-3.0326533500223762,-2.502256996060307
Cd209g,-1.3411676643463328,-0.8544465658646387
Cd22,-0.15814631113118338,1.641182990019872
Cd226,1.15975204425451,-0.21158114599128708
Cd244a,-0.2748549127515103,2.030964967087778
Cd247,-0.4668665526667688,0.15151345309548914
Cd248,0.6999793719374408,0.7280539286752865
Cd24a,2.7134021532854504,-1.1939599911563352
Cd27,0.374550049205828,-0.07686848458209283
Cd274,0.3863311138708809,1.176992414886632
Cd276,-0.001023508588354538,0.26018918517870304
Cd28,-1.147774139371771,-1.1642004963657575
Cd2ap,-0.10383993339478614,-0.08084972045789662
Cd2bp2,-0.4210980583529036,-0.520059994119066
Cd300a,-0.39501476257567525,0.6259163305860707
Cd300c,0.3784797939537612,-0.434341208485438
Cd300c2,-0.5217759121233332,1.2926445393596246
Cd300e,-2.772435519114772,0.0944035531597649
Cd300lb,-0.3313324334802239,3.1249318588973827
Cd300ld,1.414876036877632,0.6634419908737819
Cd300ld2,1.3738067680972734,-1.5536938658082333
Cd300ld3,1.7827245419579407,1.464162086258641
Cd300ld4,1.9330909763148325,0.5409110192817985
Cd300ld5,0.2849363360130903,-0.652463723095428
Cd300lf,-0.06889240080708792,2.4445794243317156
Cd300lg,-1.5078799244376824,-1.359649253395228
Cd302,-0.18998702323465544,0.7213740955573762
Cd320,0.710234312024399,-0.3762269434547534
Cd33,-0.44729944900350205,1.2223685600116792
Cd34,-0.5908651760276129,1.12345913536282
Cd36,0.3846273094365138,-0.31274751900017783
Cd37,-0.2495729968350684,1.075067493270815
Cd38,-0.2738185784689229,0.6688351853440366
Cd3d,-0.0709389102578406,0.9871596909459801
Cd3e,0.07714540805113179,-1.0019373923763735
Cd3eap,0.0196614484724158,0.5147035858520237
Cd3g,-0.26455068557475814,-0.33410977505750994
Cd4,-0.41389602711788775,-0.1300066277432652
Cd40,1.0377393953810126,0.8386279884785441
Cd40lg,-0.5721935307545001,0.15829085242119023
Cd44,0.962426927592567,0.9860888466661599
Cd46,0.2960381613673402,-0.47167127728034064
